R,lim,r,p,q,N,sigma_abs,r_sigma,c0,c1,c2,c3
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-3380,4300,570,6390
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,920,-4300,-2090,-4870
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,3380,3010,3950,920
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,6390,-3010,2090,-6960
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-6390,-570,-4300,3380
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-6960,570,-3950,4870
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,160,4130,2650,4030
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,4290,-4130,100,-6780
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-6780,2490,-2650,6680
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,6780,-100,4130,-4290
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,4030,-4190,-100,-6680
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,6680,100,4190,-4030
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-4030,-2650,-4130,-160
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-160,4190,2490,4290
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-4290,-2490,-4190,160
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-6680,2650,-2490,6780
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,4290,2490,4190,-160
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,6780,-2490,2650,-6680
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-4290,4130,-100,6780
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-160,-4130,-2650,-4030
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-4030,4190,100,6680
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,160,-4190,-2490,-4290
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,4030,2650,4130,160
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,6680,-2650,2490,-6780
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-6680,-100,-4190,4030
2.4972,45.0,930.341324,239228,387079,18755,0.147203,136.948896,-6780,100,-4130,4290
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,4370,2440,4210,-260
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,6810,-2440,2700,-6650
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-4370,4110,-160,6810
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-260,-4110,-2700,-3950
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-3950,4210,160,6650
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,260,-4210,-2440,-4370
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,3950,2700,4110,260
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,6650,-2700,2440,-6810
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-6650,-160,-4210,3950
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-6810,160,-4110,4370
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,260,4110,2700,3950
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,4370,-4110,160,-6810
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-6810,2440,-2700,6650
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,6810,-160,4110,-4370
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,3950,-4210,-160,-6650
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,6650,160,4210,-3950
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-3950,-2700,-4110,-260
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-260,4210,2440,4370
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-4370,-2440,-4210,260
2.4972,45.0,930.728202,239427,387401,12755,0.121344,112.938036,-6650,2700,-2440,6810
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,420,4080,2780,3820
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,4500,-4080,260,-6860
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-6860,2360,-2780,6600
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,6860,-260,4080,-4500
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,3820,-4240,-260,-6600
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,6600,260,4240,-3820
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-3820,-2780,-4080,-420
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-420,4240,2360,4500
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-4500,-2360,-4240,420
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-6600,2780,-2360,6860
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,4500,2360,4240,-420
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,6860,-2360,2780,-6600
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-4500,4080,-260,6860
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-420,-4080,-2780,-3820
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-3820,4240,260,6600
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,420,-4240,-2360,-4500
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,3820,2780,4080,420
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,6600,-2780,2360,-6860
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-6600,-260,-4240,3820
2.4972,45.0,931.740301,239948,388244,10480,0.109872,102.371871,-6860,260,-4080,4500
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,520,4060,2830,3740
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,4580,-4060,320,-6890
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-6890,2310,-2830,6570
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,6890,-320,4060,-4580
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,3740,-4260,-320,-6570
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,6570,320,4260,-3740
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-3740,-2830,-4060,-520
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-520,4260,2310,4580
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-4580,-2310,-4260,520
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-6570,2830,-2310,6890
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,4580,2310,4260,-520
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,6890,-2310,2830,-6570
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-4580,4060,-320,6890
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-520,-4060,-2830,-3740
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-3740,4260,320,6570
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,520,-4260,-2310,-4580
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,3740,2830,4060,520
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,6570,-2830,2310,-6890
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-6570,-320,-4260,3740
2.4972,45.0,932.603867,240393,388964,24005,0.166132,154.935470,-6890,320,-4060,4580
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,5970,1120,4380,-2570
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,7090,-1120,3690,-5500
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,-5970,3400,-1590,7090
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,-2570,-3400,-3690,-1810
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,-1810,4380,1590,5500
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,2570,-4380,-1120,-5970
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,1810,3690,3400,2570
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,5500,-3690,1120,-7090
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,-5500,-1590,-4380,1810
2.4972,45.0,933.228251,240715,389485,27775,0.178583,166.658333,-7090,1590,-3400,5970
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,680,4030,2910,3610
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,4710,-4030,420,-6940
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,-6940,2230,-2910,6520
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,6940,-420,4030,-4710
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,3610,-4290,-420,-6520
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,6520,420,4290,-3610
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,-3610,-2910,-4030,-680
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,-680,4290,2230,4710
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,-4710,-2230,-4290,680
2.4972,45.0,934.384818,241312,390451,9655,0.105160,98.259860,-6520,2910,-2230,6940
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,50,4170,2610,4140
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,4220,-4170,30,-6780
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,-6780,2560,-2610,6750
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,6780,-30,4170,-4220
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,4140,-4190,-30,-6750
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,6750,30,4190,-4140
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,-4140,-2610,-4170,-50
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,-50,4190,2560,4220
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,-4220,-2560,-4190,50
2.4972,45.0,934.860934,241558,390849,29305,0.183115,171.187032,-6750,2610,-2560,6780
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,210,4140,2690,4010
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,4350,-4140,130,-6830
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-6830,2480,-2690,6700
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,6830,-130,4140,-4350
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,4010,-4220,-130,-6700
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,6700,130,4220,-4010
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-4010,-2690,-4140,-210
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-210,4220,2480,4350
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-4350,-2480,-4220,210
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-6700,2690,-2480,6830
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,4350,2480,4220,-210
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,6830,-2480,2690,-6700
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-4350,4140,-130,6830
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-210,-4140,-2690,-4010
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-4010,4220,130,6700
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,210,-4220,-2480,-4350
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,4010,2690,4140,210
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,6700,-2690,2480,-6830
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-6700,-130,-4220,4010
2.4972,45.0,935.245943,241757,391171,23255,0.163054,152.495902,-6830,130,-4140,4350
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,5940,1180,4400,-2490
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,7120,-1180,3670,-5580
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-5940,3450,-1540,7120
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-2490,-3450,-3670,-1910
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-1910,4400,1540,5580
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,2490,-4400,-1180,-5940
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,1910,3670,3450,2490
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,5580,-3670,1180,-7120
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-5580,-1540,-4400,1910
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-7120,1540,-3450,5940
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,5580,1540,4400,-1910
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,7120,-1540,3450,-5940
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-5580,3670,-1180,7120
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-1910,-3670,-3450,-2490
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-2490,4400,1180,5940
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,1910,-4400,-1540,-5580
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,2490,3450,3670,1910
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,5940,-3450,1540,-7120
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-5940,-1180,-4400,2490
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-7120,1180,-3670,5580
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,840,4000,2990,3480
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,4840,-4000,520,-6990
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-6990,2150,-2990,6470
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,6990,-520,4000,-4840
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,3480,-4320,-520,-6470
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,6470,520,4320,-3480
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-3480,-2990,-4000,-840
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-840,4320,2150,4840
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-4840,-2150,-4320,840
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-6470,2990,-2150,6990
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,4840,2150,4320,-840
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,6990,-2150,2990,-6470
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-4840,4000,-520,6990
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-840,-4000,-2990,-3480
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-3480,4320,520,6470
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,840,-4320,-2150,-4840
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,3480,2990,4000,840
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,6470,-2990,2150,-6990
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-6470,-520,-4320,3480
2.4972,45.0,936.637594,242477,392336,14905,0.130345,122.086035,-6990,520,-4000,4840
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,470,4090,2820,3800
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,4560,-4090,290,-6910
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-6910,2350,-2820,6620
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,6910,-290,4090,-4560
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,3800,-4270,-290,-6620
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,6620,290,4270,-3800
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-3800,-2820,-4090,-470
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-470,4270,2350,4560
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-4560,-2350,-4270,470
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-6620,2820,-2350,6910
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,4560,2350,4270,-470
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,6910,-2350,2820,-6620
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-4560,4090,-290,6910
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-470,-4090,-2820,-3800
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-3800,4270,290,6620
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,470,-4270,-2350,-4560
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,3800,2820,4090,470
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,6620,-2820,2350,-6910
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-6620,-290,-4270,3800
2.4972,45.0,936.875110,242600,392535,24775,0.168006,157.400762,-6910,290,-4090,4560
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,1280,3880,3190,3090
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,5160,-3880,790,-7070
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-7070,1910,-3190,6280
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,7070,-790,3880,-5160
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,3090,-4370,-790,-6280
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,6280,790,4370,-3090
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-3090,-3190,-3880,-1280
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-1280,4370,1910,5160
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-5160,-1910,-4370,1280
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-6280,3190,-1910,7070
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,5160,1910,4370,-1280
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,7070,-1910,3190,-6280
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-5160,3880,-790,7070
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-1280,-3880,-3190,-3090
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-3090,4370,790,6280
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,1280,-4370,-1910,-5160
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,3090,3190,3880,1280
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,6280,-3190,1910,-7070
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-6280,-790,-4370,3090
2.4972,45.0,937.643315,242998,393179,12605,0.119738,112.271991,-7070,790,-3880,5160
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,940,3980,3040,3400
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,4920,-3980,580,-7020
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-7020,2100,-3040,6440
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,7020,-580,3980,-4920
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,3400,-4340,-580,-6440
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,6440,580,4340,-3400
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-3400,-3040,-3980,-940
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-940,4340,2100,4920
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-4920,-2100,-4340,940
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-6440,3040,-2100,7020
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,4920,2100,4340,-940
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,7020,-2100,3040,-6440
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-4920,3980,-580,7020
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-940,-3980,-3040,-3400
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-3400,4340,580,6440
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,940,-4340,-2100,-4920
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,3400,3040,3980,940
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,6440,-3040,2100,-7020
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-6440,-580,-4340,3400
2.4972,45.0,938.264345,243320,393700,16400,0.136489,128.062485,-7020,580,-3980,4920
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,630,4060,2900,3670
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,4690,-4060,390,-6960
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,-6960,2270,-2900,6570
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,6960,-390,4060,-4690
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,3670,-4300,-390,-6570
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,6570,390,4300,-3670
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,-3670,-2900,-4060,-630
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,-630,4300,2270,4690
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,-4690,-2270,-4300,630
2.4972,45.0,938.501449,243443,393899,26305,0.172816,162.188162,-6570,2900,-2270,6960
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,5210,1880,4380,-1340
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,7090,-1880,3220,-6260
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,-5210,3870,-830,7090
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,-1340,-3870,-3220,-3040
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,-3040,4380,830,6260
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,1340,-4380,-1880,-5210
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,3040,3220,3870,1340
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,6260,-3220,1880,-7090
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,-6260,-830,-4380,3040
2.4972,45.0,939.121912,243765,394420,30125,0.184817,173.565550,-7090,830,-3870,5210
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,730,4040,2950,3590
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,4770,-4040,450,-6990
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,-6990,2220,-2950,6540
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,6990,-450,4040,-4770
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,3590,-4320,-450,-6540
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,6540,450,4320,-3590
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,-3590,-2950,-4040,-730
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,-730,4320,2220,4770
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,-4770,-2220,-4320,730
2.4972,45.0,939.741965,244087,394941,33955,0.196084,184.268825,-6540,2950,-2220,6990
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,5840,1310,4420,-2300
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,5730,1420,4420,-2120
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,7150,-1310,3610,-5730
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,7150,-1420,3540,-5840
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-5840,3540,-1420,7150
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-5730,3610,-1310,7150
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-2120,-3610,-3540,-2300
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-2300,-3540,-3610,-2120
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-2120,4420,1420,5730
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-2300,4420,1310,5840
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,2120,-4420,-1420,-5730
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,2300,-4420,-1310,-5840
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,2120,3610,3540,2300
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,2300,3540,3610,2120
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,5730,-3610,1310,-7150
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,5840,-3540,1420,-7150
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-5730,-1420,-4420,2120
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-5840,-1310,-4420,2300
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-7150,1420,-3540,5840
2.4972,45.0,939.888280,244163,395064,17905,0.142368,133.809566,-7150,1310,-3610,5730
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,6020,1130,4420,-2590
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,7150,-1130,3720,-5550
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,-6020,3430,-1600,7150
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,-2590,-3430,-3720,-1830
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,-1830,4420,1600,5550
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,2590,-4420,-1130,-6020
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,1830,3720,3430,2590
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,5550,-3720,1130,-7150
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,-5550,-1600,-4420,1830
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,-7150,1600,-3430,6020
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,1100,3950,3120,3270
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,5050,-3950,680,-7070
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,-7070,2020,-3120,6390
2.4972,45.0,941.273068,244883,396229,9455,0.103304,97.236824,7070,-680,3950,-5050
